employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
26258,Analytics,region_2,Bachelor's,m,sourcing,2,35,2,6,0,83,0
46638,Sales & Marketing,region_33,Bachelor's,m,sourcing,1,32,4,7,0,52,0
36022,Technology,region_26,Bachelor's,m,other,1,29,5,4,0,77,0
4131,Finance,region_2,Below Secondary,f,sourcing,1,24,4,2,0,59,0
34280,Sales & Marketing,region_2,Master's & above,m,sourcing,1,39,2,8,0,50,0
73992,Sales & Marketing,region_5,Bachelor's,m,sourcing,2,30,3,3,0,52,0
5345,Sales & Marketing,region_7,Master's & above,m,other,1,32,1,7,0,52,0
56923,Procurement,region_19,Bachelor's,m,sourcing,1,31,4,6,0,72,0
46203,Technology,region_23,Master's & above,m,sourcing,1,37,3,10,0,80,0
7585,Procurement,region_7,Bachelor's,m,other,1,42,2,3,0,75,0
45423,Operations,region_27,Bachelor's,m,other,2,30,3,5,0,60,0
29616,Sales & Marketing,region_2,Bachelor's,m,sourcing,3,34,4,9,0,50,0
40167,Operations,region_2,Master's & above,m,other,2,34,4,2,0,61,0
61052,Sales & Marketing,region_15,Bachelor's,m,other,1,39,4,3,0,46,0
21204,Procurement,region_16,Bachelor's,f,sourcing,1,33,5,4,0,66,0
49905,Analytics,region_23,Master's & above,m,other,2,42,3,5,0,84,0
19635,Operations,region_8,Master's & above,f,sourcing,1,32,3,8,0,58,0
34179,Operations,region_22,Bachelor's,m,sourcing,1,43,5,6,0,60,0
70326,Sales & Marketing,region_28,Master's & above,m,other,1,36,2,4,0,49,0
13499,Finance,region_2,Bachelor's,f,other,2,29,2,9,0,61,0
34942,Technology,region_2,Below Secondary,m,sourcing,1,25,3,2,0,77,0
63916,Procurement,region_15,Bachelor's,m,other,1,45,4,7,1,70,0
54221,Analytics,region_15,Bachelor's,m,sourcing,2,35,3,3,0,85,0
54656,Technology,region_5,Bachelor's,f,sourcing,1,29,1,3,0,81,0
9900,Sales & Marketing,region_27,Bachelor's,m,other,1,30,4,3,0,51,0
96,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,38,3,10,0,52,0
13692,HR,region_31,Master's & above,f,other,1,39,3,7,0,46,0
34537,Operations,region_27,Bachelor's,f,other,1,47,3,17,0,61,0
43360,Procurement,region_17,Bachelor's,f,sourcing,1,36,5,3,0,71,1
15918,Technology,region_7,Bachelor's,f,sourcing,3,29,5,2,0,81,0
35422,Technology,region_2,Bachelor's,m,other,1,49,3,23,0,77,0
65680,Technology,region_19,Bachelor's,m,other,1,38,3,11,0,81,0
24741,Operations,region_3,Master's & above,f,sourcing,1,33,5,10,0,75,1
13228,Analytics,region_22,Bachelor's,f,other,2,26,5,2,0,87,0
19678,Finance,region_7,Bachelor's,m,sourcing,1,27,3,3,0,58,0
26117,Operations,region_22,Bachelor's,m,sourcing,3,22,3,1,0,60,0
5735,Technology,region_22,Master's & above,m,sourcing,1,42,3,6,0,79,0
5981,Operations,region_2,Master's & above,m,referred,1,39,5,4,0,59,0
39047,Operations,region_15,Bachelor's,m,other,1,50,5,9,0,61,0
29046,Technology,region_7,Bachelor's,f,other,3,31,3,5,0,82,0
51542,HR,region_2,Master's & above,f,other,1,60,3,32,0,48,0
26808,Sales & Marketing,region_6,Bachelor's,m,other,1,32,5,5,0,51,0
51268,Technology,region_24,Bachelor's,f,other,1,37,3,10,0,83,0
12163,Sales & Marketing,region_13,Master's & above,m,sourcing,1,31,1,3,1,46,0
14735,Finance,region_2,Bachelor's,m,other,1,36,4,5,0,58,0
2390,Sales & Marketing,region_13,Bachelor's,m,other,1,22,3,2,0,53,0
36975,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,33,5,5,0,52,0
38358,Operations,region_23,Master's & above,m,other,1,45,3,4,0,59,1
64762,R&D,region_7,Master's & above,m,sourcing,1,35,3,4,0,83,0
41018,Sales & Marketing,region_18,Bachelor's,m,other,1,40,2,4,0,51,0
64512,Analytics,region_16,Bachelor's,m,other,1,30,3,4,0,81,0
26810,Technology,region_2,Bachelor's,m,other,2,44,3,3,0,79,0
31476,Finance,region_22,Bachelor's,m,other,2,33,3,4,0,60,0
26192,Operations,region_15,Bachelor's,f,other,1,35,4,9,0,57,0
72902,Technology,region_26,Bachelor's,m,sourcing,1,48,1,18,0,80,0
64218,Sales & Marketing,region_20,Master's & above,m,other,1,34,2,4,0,52,0
18677,Procurement,region_29,Master's & above,m,other,2,34,1,8,0,70,0
65017,Sales & Marketing,region_18,Bachelor's,m,sourcing,1,35,2,8,0,50,0
43630,Operations,region_2,Bachelor's,m,other,2,56,5,22,0,55,0
42968,Technology,region_13,Master's & above,m,other,1,48,1,17,0,80,0
42284,Finance,region_7,Master's & above,m,sourcing,1,36,4,2,0,61,0
72753,Operations,region_32,Bachelor's,f,sourcing,1,29,3,3,0,59,0
23467,Finance,region_2,Bachelor's,m,sourcing,2,35,1,7,0,62,0
2608,Procurement,region_26,Bachelor's,m,sourcing,1,30,4,4,0,73,0
21437,Operations,region_2,Master's & above,m,sourcing,2,34,3,8,0,61,0
8022,Legal,region_11,Bachelor's,m,other,1,33,3,1,0,59,0
71096,Procurement,region_2,Bachelor's,m,sourcing,1,45,3,12,0,73,0
53641,Sales & Marketing,region_22,Master's & above,m,other,1,30,5,2,0,50,0
42434,Sales & Marketing,region_31,Bachelor's,m,other,1,26,1,2,0,51,0
7489,Technology,region_2,Master's & above,f,other,1,59,2,5,0,82,0
62764,Sales & Marketing,region_2,Bachelor's,m,other,1,28,5,2,0,67,1
11020,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,26,5,3,0,48,0
37069,Finance,region_27,Bachelor's,m,sourcing,2,28,3,4,0,62,0
694,Analytics,region_22,Master's & above,m,sourcing,1,35,1,3,0,86,0
43810,Operations,region_2,Bachelor's,m,sourcing,1,59,3,17,0,61,0
26448,Finance,region_2,Bachelor's,m,other,1,35,4,9,0,57,0
61970,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,35,3,5,0,47,0
56787,Sales & Marketing,region_2,Master's & above,f,sourcing,1,45,3,11,0,43,0
32022,Operations,region_11,Bachelor's,m,other,1,31,4,4,0,60,0
48180,Procurement,region_15,Bachelor's,f,other,1,42,5,7,0,74,0
72047,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,45,3,7,0,48,0
55694,Sales & Marketing,region_5,Bachelor's,f,other,4,33,3,8,0,48,0
18735,Analytics,region_2,Bachelor's,m,sourcing,2,30,4,10,0,86,0
2308,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,36,3,5,0,50,0
15545,Operations,region_19,Master's & above,m,other,1,35,5,10,0,61,0
31559,Procurement,region_15,Bachelor's,m,other,1,27,4,3,0,68,0
75237,Legal,region_31,Bachelor's,m,sourcing,1,33,5,3,0,63,0
12367,Procurement,region_7,Bachelor's,m,other,1,30,4,3,0,64,0
57295,Analytics,region_27,Bachelor's,m,other,3,31,5,6,0,85,0
24463,Operations,region_15,Bachelor's,m,sourcing,1,40,5,2,0,61,0
4462,Sales & Marketing,region_2,Master's & above,m,other,1,45,4,4,0,52,0
28236,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,60,3,9,0,50,0
20848,Finance,region_2,Master's & above,f,other,1,44,3,12,0,60,0
36671,Technology,region_31,Bachelor's,f,sourcing,1,25,3,2,0,79,0
29814,Operations,region_13,Bachelor's,f,other,1,42,3,13,0,64,0
18579,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,26,3,3,0,48,0
34194,Analytics,region_28,Bachelor's,m,other,1,29,4,9,0,86,0
30956,Procurement,region_13,Bachelor's,m,other,2,32,2,8,0,71,0
50989,Sales & Marketing,region_26,Bachelor's,m,other,1,38,5,4,0,49,0
37714,Sales & Marketing,region_20,Master's & above,m,sourcing,1,31,5,5,0,47,0
55276,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,39,1,11,0,48,0
55472,Analytics,region_21,Bachelor's,m,sourcing,1,28,3,5,0,82,0
46826,Procurement,region_7,Master's & above,f,sourcing,1,51,4,8,0,70,1
42585,Procurement,region_22,Bachelor's,f,other,1,28,3,5,0,66,0
48814,Sales & Marketing,region_6,Bachelor's,m,other,2,30,5,8,0,47,1
38109,Technology,region_7,Bachelor's,m,other,1,33,3,9,0,82,0
53002,Procurement,region_7,Master's & above,f,other,1,54,3,8,0,68,0
77347,Procurement,region_26,Master's & above,m,other,1,56,3,14,0,73,0
77818,Technology,region_7,Master's & above,f,other,3,40,3,6,0,77,0
71522,Procurement,region_15,Master's & above,m,sourcing,1,36,5,4,0,74,0
20418,R&D,region_22,Bachelor's,m,other,1,31,5,3,0,82,1
24173,Sales & Marketing,region_4,Master's & above,m,other,1,34,3,6,0,52,0
7354,Technology,region_13,Bachelor's,f,other,1,31,4,1,0,81,0
71580,Analytics,region_31,Bachelor's,m,other,1,33,1,6,0,92,0
41518,Sales & Marketing,region_15,Bachelor's,m,other,2,41,1,3,0,46,0
5881,Sales & Marketing,region_7,Bachelor's,m,other,1,52,5,23,0,51,1
49426,Sales & Marketing,region_7,Master's & above,m,other,1,36,5,2,1,91,1
17490,Sales & Marketing,region_2,Bachelor's,m,other,1,39,5,8,0,50,0
42304,Finance,region_2,Bachelor's,f,other,1,35,5,8,0,57,0
11145,Procurement,region_21,Bachelor's,f,other,1,38,3,7,0,69,0
34851,Sales & Marketing,region_13,Master's & above,m,referred,1,31,5,9,0,50,0
273,Operations,region_26,Bachelor's,f,sourcing,1,33,4,2,0,64,0
14153,Technology,region_2,Below Secondary,m,other,1,24,4,2,0,83,0
62561,Sales & Marketing,region_1,Master's & above,f,other,1,35,3,2,0,49,0
45897,R&D,region_7,Bachelor's,m,other,2,30,4,2,0,90,0
21459,Operations,region_2,Bachelor's,f,other,2,28,3,6,0,62,0
24186,Operations,region_12,Bachelor's,f,sourcing,1,27,5,2,0,54,1
67845,Sales & Marketing,region_7,Master's & above,m,other,1,52,4,19,0,52,0
55725,Technology,region_1,Below Secondary,f,sourcing,1,24,3,2,0,83,0
22677,Procurement,region_27,Bachelor's,f,other,1,30,3,2,0,66,0
76068,Procurement,region_7,Bachelor's,f,sourcing,1,28,3,5,0,78,0
69304,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,35,5,4,0,50,0
37691,Procurement,region_2,Bachelor's,m,sourcing,1,31,5,5,0,67,0
61174,Operations,region_22,Master's & above,m,sourcing,1,50,4,9,0,65,0
24967,Analytics,region_22,Master's & above,f,other,1,32,3,6,0,84,0
19300,Operations,region_4,Master's & above,m,sourcing,2,35,3,8,0,61,0
72706,Sales & Marketing,region_2,Master's & above,m,sourcing,2,57,1,5,0,53,0
51590,Sales & Marketing,region_5,Master's & above,m,other,1,37,3,9,0,44,0
74445,Operations,region_20,Bachelor's,m,sourcing,1,38,3,3,0,63,0
67609,Procurement,region_7,Master's & above,m,other,2,59,4,10,0,68,0
22863,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,33,3,3,0,48,0
9366,Operations,region_19,Bachelor's,m,other,2,43,3,10,0,57,0
36925,Operations,region_16,Bachelor's,m,other,1,31,4,7,0,59,0
47632,R&D,region_2,Bachelor's,m,sourcing,2,36,5,2,0,85,1
70803,Operations,region_7,Bachelor's,f,other,1,35,2,7,0,56,0
54522,Analytics,region_25,Bachelor's,m,other,2,28,5,5,0,85,0
26778,Legal,region_4,Master's & above,m,sourcing,1,41,3,7,0,58,0
9130,Procurement,region_2,Bachelor's,m,other,3,35,3,6,0,69,0
35956,Analytics,region_22,Bachelor's,f,sourcing,1,27,3,2,0,82,0
33388,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,34,4,10,0,52,0
67376,Sales & Marketing,region_2,Master's & above,m,sourcing,1,53,3,24,0,48,0
31499,Analytics,region_22,Bachelor's,f,other,2,27,5,7,1,84,1
46131,Operations,region_7,Bachelor's,m,other,2,44,3,7,0,59,0
24436,Operations,region_7,Bachelor's,m,other,1,43,5,7,0,60,0
76234,Finance,region_2,Bachelor's,f,other,1,37,5,2,0,61,0
11353,Technology,region_20,Master's & above,m,sourcing,1,36,1,8,0,76,0
353,Sales & Marketing,region_19,Bachelor's,m,sourcing,4,34,3,2,0,48,0
70902,Operations,region_27,Bachelor's,m,other,1,39,3,10,0,64,0
44094,Finance,region_2,Bachelor's,f,sourcing,3,33,5,9,1,63,0
4113,Technology,region_2,Bachelor's,m,other,3,30,2,5,0,74,0
1742,Sales & Marketing,region_2,Master's & above,m,other,2,50,3,7,0,47,0
34936,Analytics,region_23,Bachelor's,m,sourcing,1,33,5,2,0,82,0
53551,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,27,3,4,0,50,0
66094,Sales & Marketing,region_16,Bachelor's,m,other,1,28,1,5,0,51,0
29600,Operations,region_24,Bachelor's,f,sourcing,1,31,3,2,0,55,0
22282,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,30,1,3,0,46,0
70068,Operations,region_1,Master's & above,f,sourcing,1,35,3,2,0,61,0
4947,Operations,region_2,Master's & above,f,sourcing,2,36,4,8,0,62,0
70735,Finance,region_2,Bachelor's,m,other,1,22,3,2,0,61,0
27594,Sales & Marketing,region_26,Bachelor's,m,other,2,39,3,2,0,50,0
26030,Procurement,region_7,Bachelor's,m,other,1,57,2,26,0,67,0
73628,Procurement,region_2,Master's & above,m,other,6,35,3,3,0,65,0
72700,Sales & Marketing,region_23,Master's & above,m,other,2,36,3,7,0,50,0
3658,Operations,region_7,Bachelor's,m,other,1,46,3,9,0,56,0
58116,Sales & Marketing,region_10,Master's & above,m,sourcing,1,43,3,8,0,49,0
33666,R&D,region_22,Master's & above,m,sourcing,2,32,5,4,0,83,1
4784,Procurement,region_27,Bachelor's,m,sourcing,1,30,3,3,0,72,0
6351,Technology,region_11,Bachelor's,m,other,1,33,1,5,0,83,0
14512,Technology,region_7,Bachelor's,m,other,2,31,3,2,0,82,0
66380,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,28,5,2,0,54,0
39187,Procurement,region_15,Bachelor's,f,other,1,29,3,1,0,65,0
5701,Sales & Marketing,region_4,Master's & above,m,sourcing,1,31,3,7,0,48,0
6105,Analytics,region_26,Bachelor's,m,other,1,30,3,2,0,87,0
7626,Technology,region_22,Bachelor's,m,sourcing,1,28,1,6,0,78,0
40015,Operations,region_22,Master's & above,f,other,1,49,3,2,0,58,0
662,Technology,region_4,Master's & above,m,sourcing,1,36,1,3,0,81,0
41099,Sales & Marketing,region_20,Bachelor's,m,other,1,35,5,7,0,49,0
61747,Sales & Marketing,region_14,Bachelor's,m,other,2,36,3,5,0,52,0
75986,Operations,region_2,Master's & above,m,other,1,56,4,16,0,62,0
39653,Procurement,region_8,Master's & above,f,sourcing,1,34,4,9,0,65,0
26597,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,34,5,6,0,53,0
59557,Operations,region_26,Bachelor's,m,other,1,45,3,12,0,56,0
28802,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,32,5,3,0,53,0
52634,Sales & Marketing,region_5,Bachelor's,m,other,1,48,4,19,0,99,1
57470,Analytics,region_2,Bachelor's,m,other,1,39,3,11,0,82,0
29030,Procurement,region_2,Bachelor's,f,other,1,58,4,25,0,65,0
402,Operations,region_16,Bachelor's,f,other,1,35,3,5,0,57,1
17399,Technology,region_13,Bachelor's,m,sourcing,1,32,3,6,0,82,0
63227,Technology,region_2,Bachelor's,m,sourcing,1,60,3,29,0,79,0
45431,Operations,region_32,Bachelor's,f,sourcing,1,30,3,7,0,59,0
16298,Operations,region_15,Bachelor's,m,other,1,40,4,4,0,56,0
10476,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,33,4,6,0,61,1
63885,Analytics,region_15,Master's & above,m,sourcing,1,37,1,6,0,84,0
78018,Technology,region_2,Master's & above,m,other,1,37,4,10,0,83,0
27210,Finance,region_7,Bachelor's,m,sourcing,1,30,5,4,0,55,0
30414,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,42,5,11,0,51,0
47039,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,26,3,2,0,44,0
17565,Operations,region_15,Bachelor's,f,other,1,41,5,4,0,58,0
60722,Analytics,region_29,Bachelor's,m,other,1,27,5,4,0,85,0
55904,Sales & Marketing,region_2,Bachelor's,m,sourcing,4,50,5,20,0,51,0
3020,Operations,region_2,Bachelor's,f,other,1,40,5,6,0,62,0
2734,Technology,region_2,Master's & above,m,sourcing,2,42,3,3,0,75,0
19111,Analytics,region_2,Bachelor's,m,sourcing,1,40,5,8,0,83,0
4438,Analytics,region_28,Master's & above,m,other,1,34,4,8,0,83,0
74076,Procurement,region_31,Master's & above,m,sourcing,2,35,4,5,0,71,0
60693,Procurement,region_11,Bachelor's,f,sourcing,1,34,3,6,0,71,0
59704,Procurement,region_20,Bachelor's,m,other,1,35,1,5,0,68,0
69140,HR,region_2,Bachelor's,f,sourcing,1,50,4,12,0,47,0
64456,Sales & Marketing,region_2,Master's & above,f,sourcing,1,44,3,11,0,51,0
74948,Procurement,region_13,Bachelor's,f,sourcing,1,43,5,13,0,67,0
8904,Procurement,region_5,Master's & above,f,sourcing,1,36,3,10,0,68,0
14193,Operations,region_31,Bachelor's,f,other,1,33,3,7,0,62,0
51930,Operations,region_28,Bachelor's,f,sourcing,1,33,3,4,0,59,0
26210,Operations,region_16,Bachelor's,m,sourcing,1,38,3,7,0,87,1
7303,Procurement,region_13,Master's & above,f,other,1,45,3,16,0,71,0
40804,Operations,region_2,Bachelor's,f,sourcing,2,34,3,7,0,60,0
24700,Operations,region_2,Bachelor's,f,other,1,39,5,5,0,60,0
71809,Sales & Marketing,region_11,Master's & above,m,sourcing,1,30,1,6,0,51,0
37825,HR,region_22,Master's & above,f,sourcing,1,38,5,3,0,49,0
62605,HR,region_7,Bachelor's,m,other,1,31,3,2,0,52,0
68284,Procurement,region_22,Bachelor's,m,other,3,29,4,3,0,68,0
21969,Analytics,region_32,Bachelor's,m,sourcing,1,33,2,4,0,83,0
28888,Operations,region_7,Bachelor's,f,other,1,24,5,2,0,55,0
3717,Procurement,region_2,Bachelor's,m,other,3,31,4,2,0,65,0
15320,Analytics,region_28,Bachelor's,f,other,1,30,4,2,0,82,0
76741,Sales & Marketing,region_21,Bachelor's,m,other,1,26,3,3,0,52,0
64527,Procurement,region_22,Master's & above,f,other,1,33,4,9,0,68,0
76086,Analytics,region_2,Master's & above,m,sourcing,1,46,5,6,0,88,0
37004,Procurement,region_27,Bachelor's,m,sourcing,4,25,3,2,0,73,0
47397,Technology,region_2,Bachelor's,f,sourcing,1,36,1,2,0,76,0
37347,Analytics,region_11,Bachelor's,m,other,1,29,4,3,0,83,0
31494,Sales & Marketing,region_1,Master's & above,m,sourcing,1,35,5,4,0,43,1
72948,Sales & Marketing,region_34,Bachelor's,m,other,1,27,4,1,0,45,0
44074,Operations,region_17,Bachelor's,f,other,1,35,5,10,0,62,0
41571,Technology,region_11,Master's & above,f,other,1,32,3,3,0,72,0
74716,Technology,region_31,Bachelor's,m,other,1,36,5,2,0,82,1
3679,R&D,region_2,Master's & above,m,sourcing,1,35,1,8,0,83,0
9019,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,59,4,7,0,49,0
26697,Finance,region_32,Bachelor's,m,other,2,40,3,10,0,62,0
12127,Sales & Marketing,region_5,Bachelor's,m,other,1,39,4,5,0,52,0
14905,HR,region_29,Bachelor's,f,sourcing,1,28,4,6,0,50,0
25723,R&D,region_22,Master's & above,m,other,1,30,4,5,0,82,0
7748,Technology,region_11,Bachelor's,f,sourcing,1,30,4,6,0,81,0
54950,Finance,region_22,Bachelor's,m,other,1,33,3,3,0,61,0
35103,Sales & Marketing,region_7,Master's & above,f,other,1,37,3,4,0,46,0
17230,HR,region_20,Bachelor's,m,other,1,29,4,3,0,45,0
21916,Sales & Marketing,region_2,Master's & above,m,other,1,57,1,19,0,49,0
76565,Operations,region_2,Bachelor's,m,other,1,27,2,2,0,54,0
19573,Operations,region_15,Bachelor's,f,sourcing,1,39,5,10,0,60,0
1526,Procurement,region_15,Bachelor's,m,other,3,30,3,7,1,68,1
24592,Legal,region_22,Bachelor's,m,sourcing,1,35,2,4,1,59,0
17767,Procurement,region_2,Bachelor's,f,sourcing,1,27,3,4,0,71,0
45930,Technology,region_33,Bachelor's,m,sourcing,1,29,3,4,0,80,0
18709,Operations,region_15,Master's & above,m,other,3,35,5,7,0,59,0
63709,Analytics,region_31,Bachelor's,m,other,1,30,1,3,0,87,0
77310,Technology,region_2,Bachelor's,m,other,1,30,4,2,0,80,0
68595,Sales & Marketing,region_19,Bachelor's,m,sourcing,2,28,3,7,0,51,0
55840,Analytics,region_11,Bachelor's,m,sourcing,2,45,5,7,0,83,0
75957,Operations,region_2,Bachelor's,f,referred,1,31,5,3,0,64,0
17237,Procurement,region_2,Bachelor's,f,other,1,30,4,5,0,79,1
29259,Technology,region_2,Bachelor's,f,referred,1,34,4,6,0,79,0
41346,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,30,5,3,0,48,0
26304,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,48,3,3,0,45,0
12521,Operations,region_15,Bachelor's,m,sourcing,2,40,4,11,0,58,0
49941,Operations,region_22,Bachelor's,m,other,1,44,3,17,0,59,0
42147,Operations,region_19,Master's & above,m,sourcing,1,48,4,5,0,59,0
11569,Sales & Marketing,region_2,Master's & above,m,other,2,52,5,9,0,52,0
43799,Sales & Marketing,region_17,Bachelor's,m,other,1,32,2,9,0,51,1
43534,Procurement,region_5,Bachelor's,f,sourcing,1,30,3,7,0,68,0
43538,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,34,1,3,0,55,0
60874,Analytics,region_4,Bachelor's,m,other,1,32,4,7,0,82,0
65760,Analytics,region_4,Bachelor's,m,other,1,42,3,8,0,82,0
59163,Analytics,region_4,Master's & above,m,sourcing,1,38,4,5,0,86,0
47676,Operations,region_16,Master's & above,f,sourcing,1,36,3,7,0,63,0
17404,Sales & Marketing,region_22,Master's & above,m,sourcing,1,34,4,4,0,47,0
55493,Procurement,region_10,Bachelor's,m,other,3,30,3,5,0,70,0
39009,Procurement,region_19,Bachelor's,m,other,1,36,5,3,0,70,1
50389,Operations,region_13,Master's & above,f,sourcing,1,32,3,4,0,67,0
70403,Technology,region_13,Master's & above,f,sourcing,1,48,3,21,0,77,0
49958,Finance,region_27,Bachelor's,m,sourcing,2,27,3,2,0,61,1
2380,Operations,region_2,Bachelor's,f,other,1,39,4,11,0,63,0
61534,Sales & Marketing,region_26,Master's & above,m,other,1,36,5,5,0,49,0
71488,Technology,region_22,Bachelor's,m,referred,3,28,3,3,0,80,0
7396,Operations,region_12,Bachelor's,f,other,2,34,1,9,0,95,1
20863,Operations,region_2,Bachelor's,f,other,1,28,5,4,0,61,0
60916,Technology,region_10,Master's & above,f,other,1,31,2,7,0,80,0
37864,Procurement,region_2,Bachelor's,f,other,4,49,4,18,0,73,0
62259,Sales & Marketing,region_9,Master's & above,m,sourcing,1,34,1,3,0,46,0
77863,Sales & Marketing,region_22,Master's & above,m,sourcing,1,37,3,8,0,46,0
20666,Operations,region_15,Bachelor's,m,referred,1,34,5,4,0,62,0
59046,Analytics,region_5,Bachelor's,m,other,1,30,1,5,0,85,0
38433,Analytics,region_22,Bachelor's,m,other,1,30,3,6,0,83,0
25873,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,32,1,4,0,48,0
58705,Technology,region_1,Bachelor's,m,sourcing,1,27,5,3,0,80,0
38484,Sales & Marketing,region_2,Master's & above,f,sourcing,2,36,1,3,1,54,0
49382,Technology,region_14,Master's & above,m,other,1,36,3,7,0,82,0
67144,Analytics,region_10,Master's & above,m,sourcing,1,33,3,5,0,89,0
5060,Procurement,region_24,Master's & above,m,other,1,39,5,13,0,73,1
64450,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,46,3,13,0,50,0
16094,Technology,region_34,Bachelor's,f,sourcing,1,26,3,1,0,83,0
69498,Operations,region_22,Bachelor's,m,other,1,25,4,2,0,60,0
45019,HR,region_2,Bachelor's,f,other,1,31,5,5,0,51,0
44139,Operations,region_26,Bachelor's,m,sourcing,1,45,5,4,0,60,0
70769,Operations,region_2,Bachelor's,m,sourcing,1,54,1,23,0,60,0
65383,Procurement,region_7,Master's & above,m,sourcing,1,50,3,24,0,63,0
26795,Operations,region_15,Bachelor's,m,sourcing,1,32,4,5,0,61,0
29698,Procurement,region_34,Bachelor's,m,other,1,30,1,7,0,67,0
19534,Analytics,region_22,Bachelor's,m,other,1,43,1,5,0,82,0
50020,Sales & Marketing,region_9,Master's & above,m,sourcing,1,32,3,4,0,50,0
67945,Analytics,region_28,Bachelor's,m,other,1,34,3,3,0,84,0
48265,Sales & Marketing,region_23,Bachelor's,f,other,1,34,2,9,0,52,0
73507,HR,region_22,Bachelor's,m,sourcing,1,38,2,8,1,54,0
10661,Sales & Marketing,region_4,Master's & above,m,sourcing,1,40,3,7,0,49,0
36978,Finance,region_2,Bachelor's,f,other,1,48,5,5,0,62,0
28795,R&D,region_7,Master's & above,m,sourcing,1,37,2,5,0,83,0
64567,Finance,region_22,Bachelor's,m,sourcing,1,26,3,4,0,57,0
59788,Technology,region_5,Master's & above,m,sourcing,1,31,3,1,0,80,0
44759,Legal,region_27,Bachelor's,m,other,1,27,5,2,1,66,1
71461,Operations,region_2,Bachelor's,f,sourcing,1,31,3,7,0,62,0
13206,Technology,region_13,Bachelor's,m,sourcing,1,38,3,7,0,83,0
5895,Sales & Marketing,region_20,Bachelor's,m,sourcing,3,34,1,8,0,51,0
28699,HR,region_2,Master's & above,f,sourcing,1,41,5,10,0,50,0
44061,Procurement,region_2,Master's & above,f,other,1,54,4,22,0,69,0
27391,Procurement,region_26,Bachelor's,f,other,1,30,1,4,0,65,0
37915,Procurement,region_22,Master's & above,m,sourcing,1,43,5,8,0,65,0
2483,Operations,region_2,Bachelor's,f,sourcing,1,30,3,3,0,61,0
64877,Sales & Marketing,region_20,Master's & above,m,sourcing,1,40,5,5,0,53,0
77434,Operations,region_32,Bachelor's,f,other,1,40,1,5,0,61,0
19778,Sales & Marketing,region_31,Master's & above,m,sourcing,3,31,3,6,0,47,0
898,Operations,region_22,Bachelor's,m,other,2,38,4,5,0,57,0
6423,Operations,region_27,Master's & above,f,other,1,41,3,5,0,60,0
63771,Technology,region_7,Bachelor's,f,referred,1,28,5,7,1,94,1
40043,Technology,region_2,Master's & above,m,sourcing,1,42,3,4,0,81,0
37524,Operations,region_32,Master's & above,f,other,1,50,4,20,0,56,0
45435,Sales & Marketing,region_13,Bachelor's,m,other,1,29,5,4,0,52,0
21680,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,30,3,5,1,67,1
28273,Sales & Marketing,region_2,Bachelor's,m,other,2,28,3,4,0,53,0
39968,Procurement,region_7,Master's & above,m,sourcing,1,43,3,12,0,68,0
29988,R&D,region_4,Master's & above,m,sourcing,1,39,2,4,0,85,0
49573,Legal,region_22,Master's & above,m,sourcing,1,33,5,5,0,64,1
46321,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,34,1,7,0,46,0
14318,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,29,5,2,0,51,0
67705,Procurement,region_2,Bachelor's,f,sourcing,2,43,2,12,0,67,0
45901,Finance,region_2,Bachelor's,m,other,1,34,4,2,0,55,0
25913,Sales & Marketing,region_16,Master's & above,m,sourcing,1,38,2,10,0,49,0
15685,Operations,region_32,Bachelor's,f,sourcing,1,34,5,7,0,59,0
54843,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,31,5,6,0,48,0
13558,Finance,region_2,Bachelor's,m,other,1,57,5,24,0,60,0
77604,Operations,region_22,Bachelor's,m,sourcing,1,35,5,7,0,87,1
